2018-09-21,NTL561700179,2,湘西,2,5,很有教育意义吧，也希望父母，学校的老师，领导，社会人的各位能够重视校园暴力，多给予孩子一些关心，理解
2018-09-21,lr13545313076,2,武汉,3,5,很悲伤  看哭了  还不错
2018-09-21,cjm928216231,0,天津,4,4.5,多年前看过这本书，郭敬明写的很悲情，有些剧情已经记不清了，今天自己包场看了电影，一个人看全程投入在影片里。女主角演的不错，那个校草不帅，演的也逊色了些。电影还是挺好看的。
2018-09-21,蝴蝶猪呀,2,宁波,3,4,看哭我了。真的很值得深入思考
2018-09-21,L121380422,0,潍坊,2,5,走心，是个不错的电影
2018-09-21,嘎哈玩楞,2,哈尔滨,3,5,愿我们的青春都被温柔以待
2018-09-21,夜冥修奈娜炎,2,呼和浩特,1,3.5,虽然男主演技太尴尬了，但是身为书迷还是觉得不错，有些台词太尴尬了，强行喂毒鸡汤，母亲没有死，我感觉还是有一些奇怪，母亲的死+同学的恶言+顾森西和齐鸣的劝自首才压倒了女主的最后的线，女主给我的感觉从一开始的母亲的打骂弄得自卑敏感悲伤，抵抗外物很弱，恰好出现了顾森西，给了她部分希望，电影太过于脆弱了
2018-09-21,ssz680617934,0,宜兴,3,5,满分！不知道怎么说！第一次电影还没看完就评价！满分！！！
2018-09-21,HuangwenYo,2,武汉,5,5,悲伤逆流成河……果真是沉浸在现实生活中的最真实的悲伤，学会善良，当你还是个孩子……
2018-09-21,小七姑娘416,0,黄山,2,5,这是一部青春剧  对于我这个快本三十  心里年纪却还是17.18岁的人来说  真的非常喜欢这部电影  也许我也曾经有过被误解吧  不管是学生时期  还是工作时期  或者恋爱的时候  哪怕是被朋友误解  每个人  都有自己无法言说的事情  也有不被人理解的作为  也有别人体会不了的感受  我希望这部电影  可以有更多的人去看  不管是朋友  爱人  还是家人  喜欢男2
2018-09-21,转角遇见兔,0,沈阳,3,5,很好看的一部影片，感觉自己又年轻了十岁！
2018-09-21,掩饰648,2,上海,2,5,看哭了，校园暴力真的很可怕，可是却没有办法制止
2018-09-21,W.Niamey,0,安庆,1,4.5,好看，尤其是易遥跳水前说的那一番话，一针见血的揭开每个参与者在事件发生后的自我开脱，校园欺凌事件可能会毁了一个人的一生，更恐怖的是当被欺凌者变成欺凌者，愿还校园一片纯洁
2018-09-21,Ambition,2,盐城,2,5,真的很好看哦
2018-09-21,kGs934591191,0,绥化,1,5,我没有看过小说，也不知道小说主要内容是什么。但是这部电影真的把我给惊艳到了，女主选的也是很好，看到她那种倔强不愿向生活低头，在知道自己得病的那一刻，那种无助，害怕的眼神深深的刺激到我。
2018-09-21,长远的熊熊,0,唐山,2,5,值得来电影院看一次
2018-09-21,巨可爱的璐,0,深圳,2,5,很推荐，希望你们的青春能被温柔对待
2018-09-21,jDU456467835,1,武汉,3,5,之所以给满分，是因为能打动我的我都会定义为好电影！电影的整个基调都很压抑，即使那两个男孩给女主压得透不过气的生活照进过短暂的春色，但最后的不信任也是造成女主自杀的原因之一。这是一部适合一个人去看的电影，可以肆无忌惮的哭，好久都没有看完一部电影出来眼睛红肿的。希望能获得高票房！
2018-09-21,Nie305306132,0,沈阳,5,5,"初中看过书，当时郭小四很火，全班女生人手一本最小说，但当时也不太喜欢这本，因为人物远没有电影这么好，超狗血主角全挂，再加上小时代爵迹那画风，本来不想去来着。但冲着落落去了，还有一丝丝情怀。没想到真的好看，颜值剧情画风音乐都不错。 ​​​

其实郭小四的书，如果不是小时代里那种，三句话离不开奢侈品，或者爵迹里那种蜜汁浮夸，再或者夏至未至里的机器人与木偶，仅凭小说而言还没有那么差，不然也不可能迷惑广大少女许多年，好好选角色好好拍没那么辣。不过还是落落的书好点，尘埃星球会不会拍真人版啊，延续这个风格感觉就可以。

个人觉得很惊喜出乎意料挺好看的，国产电影拍成这样拍良心给的十分。"
2018-09-21,晗言唯歌,2,成都,1,4,有些没有说全，我也被欺凌过，所以我懂那种伤心，我也有选择自杀，只是吃的药不够而已，但是也有一些人陪着我，非常感谢！离开以后就不联系了，对我现在也有影响，我没有安全感！电影里面有一句话说的对，我可以不恨，但是我不会原谅！
2018-09-21,3夜空中最亮的星,2,秦皇岛,4,5,比期待值高出太多，演技青涩，故事很好。希望每个人在绝望的时刻，都能有一双手可以拉你一把。
2018-09-21,QGd563368670,0,鹤壁,1,5,可以😊，，，
2018-09-21,ptm491532315,0,深圳,2,5,非常好看 感觉很真实
2018-09-21,jen884437319,1,广州,3,4.5,内容很喜欢 女主要是加深感情就很好了 不过还是很好看
2018-09-21,L.A.N！,2,上海,2,5,"悲伤逆流成河
老实说，在郭敬明系列 悲伤是最贴地最不华丽的小说。特别的真实。
电影还算仁慈 并不想小说那般黑暗。
记得初中第一次看完小说心情很压抑说不出来的难受 对主角的心疼以及结局的残忍 。
在书中寒冷是远远大于温暖，而残余的温暖也会在最后变成寒冷。
 电影里主要讲校园暴力事件，总之还行吧。"
2018-09-21,G15239410891,2,项城,3,5,很好看，对于校园欺凌是个很好的题材，就是顾森湘死的时候，好心疼，好喜欢她的！
2018-09-21,银卷毛,2,北京,3,4,后面一直看哭…
2018-09-21,Pwx498269149,2,大连,1,5,台好看了(ಥ_ಥ)(ಥ_ಥ)致郁了
2018-09-21,KwT260725957,0,成都,4,5,全程看的都挺难受 真的很好看 走心的电影 值得一看
2018-09-21,姚筑咏,0,贵阳,3,2.5,整个放映厅才三个人
2018-09-21,LS79094,0,咸阳,2,5,好看  看哭了
2018-09-21,Ijg329083658,0,沈阳,2,5,很不错、很不错、
2018-09-21,oba呀黑,2,洛阳,2,5,很好看 真的很好看 但是也不是很懂票房为什么这么惨
2018-09-21,lMO626880189,0,广州,3,5,流言就是一把双刃剑
2018-09-21,Maiden483,2,铁岭,2,5,好伤心⊙﹏⊙
2018-09-21,日月木水,1,重庆,4,5,说实话我觉得好看
2018-09-21,MonsterCccccc,2,天津,4,4,八分给主题
2018-09-21,朱正廷我的小宝宝,0,万州,2,5,之前还在想电影和小说改编大不大，看了之后发现，有些地方也改编得毫无违和感。校园暴力这个主题很适合！泪点在易瑶妈妈拉着她的手，说带她去看病和最后顾森西毫不犹豫的去救她。只是齐铭这个角色从我看小说的时候就不是很喜欢，他保护得了那么多人，却唯独保护不了易瑶。还有就是顾森湘死了以后，曾经对易瑶这么好的齐铭和顾森西都不相信她，只因为顾森湘的死。易瑶就是尘埃，顾森湘就是星星！那两个男孩觉得顾森湘的死怪易瑶，之前看小说的时候就觉得很心痛。只是到了易瑶要以跳河来证明自己的清白，大家才发现了事情的严重性。最后一刻齐铭还是没能保护易瑶。
2018-09-21,翔,1,北海,6,5,顾森西好样的！顾森湘好像陈瑶
2018-09-21,rwO577651848,0,天津,2,5,很值得看。。。。
2018-09-21,茶小虞Allen,1,西安,3,4,"不偏不倚的整好。
长镜头很多，细节处理细腻，结局改好了。
齐铭妥妥的渣男了，女主漂亮，演技是真的好，吊打一顿当红炸子鸡。
值得同学去观看。"
2018-09-21,不纯的花生,0,宜兴,5,4,还是可以的，很戳人性
2018-09-21,yYR510388609,1,吴江,3,4.5,好看，带感，反对校园暴力，有很深的教育意义
2018-09-21,fWl905459586,2,东莞,4,5,电影院就我自己一个人看的，哭的稀里哗啦，很好看，
2018-09-21,炎爵（yan）,1,金坛,3,3,有点过度，因为这个世界有阴影黑暗，但是更多的是阳光
2018-09-21,郑雄强,0,永嘉县,2,4,小说被改的面目全非
2018-09-21,美羊羊的最爱88,0,嘉兴,3,5,拒绝校园冷暴力，一直在擦眼泪……
2018-09-21,HMp554592966,2,临沂,2,5,"悲伤 压抑 还有现实
突然想到了我小时候所经历的
所以啊 我现在从来不和同**系 我也没有同学
那时候还没有校园欺凌这个词吧
我就现在真在上学的那些少年
我希望你们善良温暖
现在的电影拍的越来越价值了 因为越来越贴近生活了。"
2018-09-21,吃货潮人,1,深圳,4,5,太真实了 排得很不错
2018-09-21,nfH593605097,2,滁州,2,2.5,我是原著粉，所以难免会有失望，电影里齐名彻底成了大渣男，演员演技女主很合适，然后就是坏女三演的也不错，男一男二真的有点尬，本来小说齐名是她的一束光，电影齐名根本就不喜欢她，有点失望，剧中唯一哭的就是那个瑶瑶的学费，想起小说中易瑶说原来一直有人叫她瑶瑶是她的妈妈，真的哭了，邬君梅真的是实力演员，大家觉得这个题材挺好，确实挺好的，但是我还是喜欢原来的那样，我等着继续期待剧版的吧。
2018-09-21,cYz148139043,2,长沙,3,5,一个人去看的 很催泪
2018-09-21,香奶果茶,2,辽源,3,5,这部电影真的是攒足了我的眼泪 看过原著感觉和电影有很多共同点 之前看小说的哭的稀里哗啦的 唐小米你真是让我恨得牙痒痒
2018-09-21,KJt376698275,0,北京,3,5,真的非常不错，很少用心写一个影评，这部电影真的值得用心去写，不想剧透，希望大家可以自己去看，亲身去感受这部电影带来的震撼，
2018-09-21,Vwy505185679,0,临夏,5,5,哭的稀里哗啦的，很感人
2018-09-21,GLUNmmm,0,太原,2,4,尽力了 拍成了教育片 心情复杂
2018-09-21,Ymmm7709,0,正定,4,5,好看 是真的好看
2018-09-21,Rhj814347293,0,聊城,2,5,还可以吧值得观看
2018-09-21,kOi443855278,0,武汉,2,5,感觉电影好看，心疼女主，女主跳海那一幕好感人。
2018-09-21,QAQ,1,太原,5,3.5,没看过原著，据说很狗血。电影角度还挺新颖的，上映前一日正好看了中航院学姐欺凌新生的热搜，校园暴力还是很可怕的。男二感觉比和男一更帅。唐小米真的是一脸婊，一开始还挺同情的，可是可怜之人必有可恨之处。将自己痛苦施加在别人身上，这已经心理变态了。女一感觉像延禧攻略里的纯妃，声音也特别像。邬君梅，殷桃，任重的大牌友情出演简直不要太赞，戏精就是戏精，哈哈哈，演技简直不要太好。电影台词有点作，不过毕竟是郭敬明的原著，导演改编成这样，小演员的刻苦努力也是看到的。最后的采访和电话还有法律让我想到了药神，求生欲强烈，哈哈哈！愿每个人的青春都一样的温暖，勇敢的站出来面对校园欺凌，导演送给我们的话送给每一个青春的你
2018-09-21,kjN984412996,0,佛山,1,5,电影的主题很好，非常喜欢类似的电影
2018-09-21,IDS949298216,0,福州,3,5,超级好看 一边看一边掉泪 虽然相比较女主没有发生此类事件 不过还是呼吁校园暴力不仅是个别问题 应该全社会关注 也要教育小孩防范此类事件 另外 我想说 老师按成绩划好差生 不正眼瞧那些考不好的学生的 也是一种精神欺凌 福建省浦城县二中黄儒敏对学生精神欺凌 我是不会原谅你的 你想想同学聚会你被大家邀请过几次就知道大家有多讨厌你了 祝你也能享受这些
2018-09-21,欧阳木瓜,1,贵阳,2,4.5,真的是值得反思的电影，想起了自己的往事，我想起了那句话，旁观者和施暴者一样有罪。最后一分没有满是给广电总局的，为了过审真的是舍弃了原本的东西，我想说一句，并不是结局不好就是不爱国，也并不是电影最后一定要宣传国家好才是爱国，强行爱国只能让我们感觉恶心
2018-09-21,Tqy421415440,2,福州,5,5,挺好看的电影
2018-09-21,公子襄,2,大连,3,2.5,"伪·电影·实话博主现在要开始实名制骂街：电影硬生生糟蹋了这么好的题材 完全可以做成我不是药神这种程度 滤镜** 节奏拖沓 剪辑更是败笔 是不是郭敬明的小说都要拍成MV呢 

小说没敢再看一遍 当初看完有一阵子都有些神经质 但是还是希望有票房 这样就会有越来越多的人关注这件事 社会也会继续完善相关的保护措施 我们曾经被别人欺负过 也欺负过别人 希望他们不要再经历这些"
2018-09-21,yu719829,0,西安,2,4.5,"喜欢一个人去看电影
其实就是为了从中找到自己的影子
或者等一句台词
（熊本熊抱抱）"
2018-09-21,xxc139534158,0,阜阳,2,5,超级超级好看。。。。。。
2018-09-21,朴仁静,0,苏州,4,5,包场了 拍的很好
2018-09-21,疯子2014619,2,洛阳,2,4.5,流言止于智者，终究不是谁都是智者
2018-09-21,WBW738663828,2,鄂尔多斯,3,5,跟原著有许多不一样，少了很多更苦的问题，反而觉得更符合实际，校园暴力事件真的很可怕，但是，很心疼女主，大爱顾森西
2018-09-21,回168,1,成都,2,5,反对校园暴力，没问题，老铁
2018-09-21,kNB995921485,0,三河,4,3.5,影片前半段节奏有点慢，但整体还可以。青春校园剧。
2018-09-21,HJw160309,0,仪征,3,5,剧情跌宕起伏，非常好看
2018-09-21,waH824947338,2,江阴,2,5,触及内心的一部青春片子，看的想哭
2018-09-21,CNv707065448,0,海安,3,5,生容易，死容易，可惜生活不容易。
2018-09-21,BLB567669999,0,常德,2,5,小姐姐很漂亮很漂亮很漂亮
2018-09-21,ZdL307350505,0,青岛,2,5,一个人去的，看哭了，感同身受。
2018-09-21,苏澄chen,2,南京,2,5,虽然都是新人，演技都不错。
2018-09-21,Visor.,1,东莞,2,5,很好看，人心都是
2018-09-21,Tyt854051345,0,兰州,2,5,一个人去的，没想到，全场也就我一个，自己感觉挺好看的，反正我是看哭了
2018-09-21,陪你乐陪你疯,1,洛阳,2,0.5,看看现在学校里都成什么了，别人让让一个初一的小女孩跪在地上磕七个响头然后再叫20声妈妈，现在又上映学校这个电影，越看学的越坏。
2018-09-21,Tsj384419207,0,淄博,4,4.5,很感人的一部片子。
2018-09-21,海风,1,天津,4,0.5,什么玩意？嗯？
2018-09-21,Gkp970414147,2,慈溪,2,5,非常好 我都哭了 好喜欢顾什么西😂 😂 
2018-09-21,GzW556503408,2,保定,3,5,"特别好看 。
女主角演技也是特别棒的
但是还是会去期待郑爽的电视剧版本。希望会不负众望哟"
2018-09-21,ROLLINGROCK,1,广州,5,3,像话剧，靠对白展示人世间的苦。
2018-09-21,中国人寿小屁孩,2,吴江,5,5,虽然和小说原著结局不一样 但是很好看
2018-09-21,莫哭泣685,1,菏泽,4,5,泪目    感同身受  我也被校园暴力过，幸好我已走出阴影。
2018-09-21,女神的腿,0,乐山,2,4,我是太阳星哈，完全是为了杨芸晴来支持这部电影的，电影一开始剧情演员各方面都是很尬的，不过从中场开始就一个劲儿的催泪弹，男一演技台词功底尬的p爆，男二不错，女主台词功底是真的好，全场靠她来撑起的，三个泪点，第一是男主女主河边闹掰那块，第二是女主母亲带她去看病，第三就是后面整个了，可惜了顾森厢那么美好的生命了！不过总的来说，整部电影剧情结构不成熟！
2018-09-21,Zyyyy9999,0,南京,3,4.5,该死的人到底是谁
2018-09-21,vv70653,0,成都,2,5,希望孩子们都能健康成长
2018-09-21,小邓825,2,广州,2,5,看哭了，感同身受������������……
2018-09-21,年糕,0,株洲,4,3,比我预想的好，小演员令人惊喜，摄影和ost相当加分，故事逻辑问题硬伤还是比较多的，部分情节台词还是非常矫情，收尾部分强行正能量我就当审片无可奈何了吧。
2018-09-21,VMZ262379418,0,阳江,4,5,我是太阳出来了的西
2018-09-21,舞儿876,0,淮安,4,5,这是我哭得最凄惨的一部
2018-09-21,April丛蓉,2,青岛,2,5,愿所有青春，都被温柔以待
2018-09-21,qaC641983368,0,北京,5,4.5,不错，改动的可以接受，演员虽然都不知名但演的不错
2018-09-21,金伊菲96,2,威海,4,4.5,我喜欢里面最后跳河的片段和台词
2018-09-21,苏陌夏Moshar,2,凉山,1,4.5,原著粉满意了，但不喜欢结局，现实里结局不会这么美好
2018-09-21,奶油小生..，,0,林州,1,5,好看真实讲出来了校园情况
2018-09-21,Bzl150693534,2,北京,2,5,好看死了哈哈哈
2018-09-21,安静m577,2,成都,6,4,女主也太惨了吧，这么倒霉，哭的泪流成河啊，
2018-09-21,许爱2002,2,监利,2,4,看电影的时候觉得很揪心，电影里的青春挺残忍的，演员都是新演员，女主角让我比较意外，演技还是可以的，特别是台词。嗯……总的来说，这部电影还是感动到我了，毕竟看的时候流眼泪了。希望能有更多的人知道这部电影，票房大卖！
2018-09-21,chinaqqd,0,青岛,4,5,演员在线，良心制作
2018-09-21,虫虫,1,长沙,5,4.5,完美诠释什么叫人善被人欺
2018-09-21,tcjwhy,0,临海,2,5,挺好的电影，感动。
2018-09-21,三水sheep,0,武汉,2,5,"今天看了悲伤逆流成河的首映
以下是我对个人的观后感

齐铭在一开场时就是以一个善良的形象出现的，他想帮忙捡起筷子盒，给易遥热牛奶…他想用他的善良温暖所有人，却没想到伤易遥最深的却是他，齐铭的家境也是让他产生这种性格的因素之一，他自己善良就觉得全世界都应该是温暖的，他用自己的善良来看待所有人，可他没想到，这个世界是如此的黑暗

其实现实生活中，有很多人像齐铭一样，用善良对待所有人，得到的回报也是各不相同，真诚，虚假…这个世界就是如此，但多付出一些温暖与真诚，那么这个世界也会善待你一些，用阳光的态度来对待这个世界，总比悲观看生活要好得多

悲伤逆流成河   让我学会不在逆境中悲伤"
2018-09-21,zrZ238071404,0,南昌,1,5,喜欢顾森西，西是影视歌三栖去掉木字旁那个西、是太阳从西边出来那个西
2018-09-21,心殇llp,2,安庆,2,5,面对暴力我们虽不能以暴制暴，但是我们也绝不软弱
2018-09-21,PKs126694909,0,增城,5,5,希望校园不再有暴力，不错
2018-09-21,萝卜珍啊,0,兰州,2,5,"中午没人看，于是我一个人在电影院哭成狗……
电影给我留下来的是那片灰色的海和人生永远不得顺意的易遥……人生艰难困苦愿世间一切吉祥顺利"
2018-09-21,嗳儿.,2,无锡,3,5,"再见青春，再见灿烂的忧伤
再见青春，再见永恒的迷惘
悲伤的不行，压抑的不行！不管是演员的表现，还是细节场景的设计，都很能抓住看者的心，好看到爆炸，哭成🐶"
2018-09-21,Ynf674393211,0,普兰店,6,4,看的挺好的。
2018-09-21,vivian_nani,0,阜阳,2,5,非常悲伤，但是比书里好多了，关于校园暴力的，女主真的好惨，最后自杀了。。。。。。郭敬明说过:青春是一道明媚的忧伤。这部电影不错，排除小四的人品和私生活来看，电影票很值，演员虽然都不认识，但是演员的演技都很在线。。。。。。
2018-09-21,_sina99433264463,1,武汉,4,3,矫情的有点不真实。校园暴力主题很好，但是不够自然，《十三个原因》真的值得学习下
2018-09-21,海陽小生,1,惠州,2,5,震撼人心，能引起社会层面的思考，如何有力的杜绝校园欺凌。
2018-09-21,byu766572587,2,淄博,2,5,这么好的电影，人却很少
2018-09-21,夏辰薇wei,0,宿州,3,5,你为什么要怕鬼 你最害怕的应该是人心啊.
2018-09-21,kJk939683773,0,盘锦,3,5,我觉得挺好看，我特别喜欢，棒棒滴
2018-09-21,Itx588278298,2,武汉,2,4.5,"让悲伤逆流成河
哭的稀里哗啦的

你们以为的玩笑
都是压死骆驼的
最后一根稻草

你们的懦弱
导致你们人云亦云
请有点自己的思想

每个人都有自己的
人生剧本
请活好自己
别去参合别人的人生
"
2018-09-21,cw1985623,0,玉环市,4,4,剧情很好看，可是没有那种很感动想哭的感觉。值得学生一代以及当代的老师们思考！
2018-09-21,Xpp848301956,0,黄石,4,4,人生与出生无法选择，但是生活环境很重要，改变人生要付出血一般的代价，很残酷。光环总是有限，平凡才是人生。
2018-09-21,ANG晶晶,2,平度,1,5,早在宣传时就听说电影情节很感人，做好心理准备，却没想到我几乎从头哭到尾，哭的稀里哗啦，为什么就不能有人多点关爱易遥，她很可怜
2018-09-21,Fkg369243456,0,武汉,5,5,很好看的国产片，我喜欢这种
2018-09-21,七栀1314,2,新沂,2,5,还是挺值得看的 想表达的东西太多情节跨度挺大
2018-09-21,肺个,1,黄石,5,4,其实还可以。
2018-09-21,陈立农我爱你,0,诸城,2,5,很好看，悲伤逆流成河
2018-09-21,骑着狮子裸奔,1,上海,3,0.5,超乎意料的烂啊
2018-09-21,BQy573956554,0,阜阳,1,4,比我想象中的好，，新演员都很不错。去看的点就是唯一认识的唱歌的赵英博，悲伤逆流成河是我人生中看的第一部小说，，电影改了好多，不至于太悲伤，阳光了，
2018-09-21,dNv206277528,2,抚州,2,5,很现实  很触动
2018-09-21,迷藏,1,扬州,4,5,很棒的一部片子吧，妈妈那句带你看病去，真的没忍住
2018-09-21,西瓜的夏天,1,重庆,5,4,校园暴力不管是学校、教育局还是国家都必须重视起来，前半部分有点平淡，易遥跳河的那段看哭了。
2018-09-21,orphan虞,2,南阳,3,5,抛开原著，单说电影，真的好
2018-09-21,zTo538657094,0,广州,2,1,看了30分钟酣然入睡，睡爽了可以出去浪了！
2018-09-21,嘿present,0,成都,2,5,冲着男主去的 但是喜欢了男二 很暖 就是剧情很赶 不过挺好的
2018-09-21,奇葩怪。,2,景德镇,2,4.5,以为跟小说一样是个大悲剧，结果不是，但还是很好看  超级喜欢顾森西
2018-09-21,终结者骚年,1,广州,4,5,特别好看 很有感悟，就是看这个的都是女孩，哈哈
2018-09-21,酉彤,2,启东,2,4,万年悬念，给我们留了个幻想
2018-09-21,爱笑9286,2,深圳,1,5,我有两张今天罗湖区的这个电影票因为下午上班要开会耽误了电影票转卖有人要吗可以把取票码发给你们
2018-09-21,ZaH201318395,0,呼和浩特,4,3.5,前面节奏比较慢，但是从主角被欺凌开始故事展开速度变快，后面的内容也很密集，悲伤的本质有时候并不是悲伤本身而是在于你的悲伤被照耀在别人的幸福对比之下的惨烈，还有你藏在心里的幻想，这个结局对于这个名字来讲太过美好，不过为了主旋律也是应该的，可以体会出来深刻的悲伤也有漏出缝隙的希望。
2018-09-21,yoB632767977,0,内江,2,5,好看。。值得看一看  比小时代好看
2018-09-21,EFE100115127,0,酒泉,4,5,可以看的电影，
2018-09-21,凉白开,0,沙河,3,5,虽然没看过小说，但是看完电影泪奔~~(>_<)~~
2018-09-21,半夏2969,1,德州,3,4.5,希望你的青春可以没有校园暴力
2018-09-21,UaX791413948,0,济南,2,5,看前准备好纸巾
2018-09-21,GEm210624993,0,南昌,3,5,愿每个人的青春都能被温柔对待
2018-09-21,！8917,2,南京,2,5,很好看 哭到不行 当女主妈妈带女主去看病 男二的温暖搞笑 男主的冷漠 和最后指出所有人对自己作出的伤害 都让我哭到不行
2018-09-21,小怪兽沙沙,2,兴化,1,5,"校园欺凌这种题材确实比较少，值得一看
结合社会实际确实值得思考"
2018-09-21,王小媛。,0,霸州,3,5,还行，挺好看的
2018-09-21,不样风格,2,郑州,3,5,草鸡好看，哭成狗。
2018-09-21,陈曦2588,0,兰州,3,4,整体还不错，校园暴力事件还是比较多的，应该学校和家长都引起注意，唐小米本来就是被欺负的，最后却成了间接的杀人凶手，学生的心理建设真的不是小事。只是顾西湘的死好突兀，前后也不连贯，感觉就是为了死而死，看的不爽。影片最后那句话，很好:愿每个人的青春，都会被温柔以待……我在影院哭的稀里哗啦的，有感动，有难过，有痛苦
2018-09-21,uAr374709275,2,江门,1,5,10分给顾森西
2018-09-21,不知，可否,1,沈阳,3,1.5,不值得推荐去看
2018-09-21,小乖冯,2,成都,3,4,很好看，现在的中小学生霸凌已经成为常态化，有钱就是大爷，对于穷孩子来说无力反抗，这部电影给所有的孩子们警示，不是说孩子就可以逃脱法律的制裁，不是说孩子就可以肆意妄为，眼睛看到的不一定是事实。
2018-09-21,i827493336,0,达州,4,4,题材很好，但更重在煽情。表演亮眼，把青春的朦胧演得很到位！几位老演员就更不用说了！
2018-09-21,SES857213874,0,上海,3,5,嗯！哦！啊！
2018-09-21,过字无言。,2,济南,3,4.5,比预期的好看，不错的片子
2018-09-21,一浅·星光,1,长沙,3,5,愿所有在光亮的人，能照亮所有黑暗
2018-09-21,烟雨16241,2,廊坊,3,5,看完电影在想要怎么写评价。这部影片是校园凌霸的题材，主人公易瑶看起来是个集悲哀于一身的女孩，不论是来自于家庭还是学校。
2018-09-21,tth968700660,1,深圳,4,5,"母亲扇自己耳光的时候、拉着女儿说带你去看病
我有被感动 、不是妈妈不爱你 、是现实让我不知如何去爱、女主跳河、我也被感动到、没有血淋淋的生、哪有血淋淋的死、曾被欺负或是欺负过别人的、或许会更有体会、什么叫无辜和惶恐、什么叫抬不起头、什么叫无助。"
2018-09-21,雨落蔚然76,2,襄阳,1,5,真的很好看，悲伤的让人掉眼泪，果然名符其实。男主角赵英博好帅，男二好温暖。
2018-09-21,爱的力量。,2,南昌,4,5,好看。推荐一下
2018-09-21,离受,0,临沂,3,4,"顾湘森真的好可惜啊😣
心疼易遥😣"
2018-09-21,yhv761160853,0,合肥,2,5,很感人，具有震撼力的一部电影。
2018-09-21,顾颜,1,霸州,3,5,很好看  感动
2018-09-21,Test,0,长春,3,5,我觉得挺好的
2018-09-21,pPF969363876,2,四会,1,5,期待sunnee杨芸晴的推广曲《不哭》 电影《悲伤逆流成河》  祝票房大卖
2018-09-21,OsK470427517,0,乌鲁木齐,4,5,太好看了  看完有了很多感悟
2018-09-21,羽宝Daisy,2,合肥,3,5,追过小说 看电影格外有感受 小说很细腻 电影拍的也不错
2018-09-21,拔丝黄瓜,0,即墨,3,4,可以的，我们上学的时候要不就被别人欺负，要不就欺负别人，现在想想我心理承受能力真的太强了。给八分
2018-09-21,y67890,2,石家庄,4,4.5,让我想起了我在学校被人打的场景
2018-09-21,万能阿凌,2,鞍山,3,5,"郭敬明的电影果然还是黑暗的一面比较多。刚开始我真的很喜欢齐铭，老实点讲是始于他的颜值，后来剧情发展下去，易遥每一次难过，伤心，绝望，被人欺负的时候他都不在，甚至没有问过你怎么了？只是一个自私的人罢了。至于顾森西，一个超级好的暖男，一个愿意不亲信流言蜚语陪伴那个姑娘。
不过，校园的暴力，作为学生或者曾经的学生哪怕不是亲身经历，都会有所耳闻吧。"
2018-09-21,小太阳qu,2,镇江,3,4.5,"几个主演虽然都是95后  但是颜值和演技都在线  
看到妈妈拉着女一的手去医院的时候  泪崩了  
这部电影反映的校园暴力现象很真实  很有教育意义  
最后被“西湘”姐弟圈粉  小姐姐笑起来好治愈"
2018-09-21,Hot789455763,0,北京,2,5,这个电影是以校园欺凌为题材的，这个题材就说明了这个电影一定是个悲伤的故事，但是电影的悲伤因为顾森西对易遥的好又有了一点甜，可是最后因为顾森西的姐姐顾森湘的死，压断了易遥的最后一根稻草的是所有人包括顾森西还有齐铭，最后的结局虽然没有给一个明确的结局，但是易遥应该是死掉了，顾森西换了所学校，齐铭也搬走了，易遥妈妈也丢掉了按摩床，她们都离开了所有的与易遥有关系的地方，而唐小米也受到了她应该受到的惩罚。
2018-09-21,ZBH118145280,1,长沙,2,4.5,好看好看好看
2018-09-21,lingling8903,2,广州,2,4,校园欺凌事情真的很可怕，很痛心，希望不要再发生🙏
2018-09-21,HAr249924852,2,杭州,2,5,值得观看，感动，触动！
2018-09-21,Carrie_I,0,潍坊,4,5,从头至尾狠压抑的一部片子 看到易瑶 仿佛又看到了过去的那个我自己 虽然没有电影中的那么黑暗 但或多或少还是留下了阴影 校园暴力 你跟老师说没有用 老师不会管的 而他们只会更变本加厉 而这 仅仅是反映社会的一个影子 善良被人欺 愿你的善良里带点锋芒 但不管怎样 终究会有一个顾森西会带来所有的好💓（没看过小说 百度查了一下主角们都死了 电影里的结局貌似是只死了一个）
2018-09-21,lAx756573686,0,济宁,3,4,很好的呀！很好的呀！
2018-09-21,D奕直在这里,2,铜川,2,3.5,果然不能按照原著里来啊，只死了一人，易遥病改了，易遥妈职业改了，最后齐铭没死，还有许多设定也改了
2018-09-21,sure5566,1,北京,4,4,还可以，音乐不错
2018-09-21,HeaSting,2,深圳,2,5,本来是原著粉，感觉电影比小说更多了一层深意。特别打动人心，推荐广大在校青少年都看看吧。
2018-09-21,誓言终究被打败,0,三河,3,5,好看😁值得购买
2018-09-21,URh164133803,0,上海,4,4.5,女主角演的很好最后比较感人，看着流泪了…
2018-09-21,可爱的郑,0,绍兴,2,4,第一次看电影看哭😭了
2018-09-21,原来12345,2,济南,2,5,虽然知道会是什么故事发展，还是哭的没办法，也可能是我自己最近压抑太久了，想用这种方式发泄吧
2018-09-21,zGd881835858,1,北京,5,5,不错真的很不错。
2018-09-21,cxb640994054,0,上海,3,5,校园是个很大的社会。需要各方去爱惜。这样题材的电影，非常值得看。看哭了，一个大汉。
2018-09-21,cvP557373970,0,通辽,2,5,好看到爆炸，哭成狗🤭
2018-09-21,噬神者232,1,珠海,4,5,90后的世界总是有黑暗的那一面，家人顾不上，警察不死人就不管，也没有未成年保护法。
